enrollee_id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,target
5465,city_16,Female,No relevent experience,no_enrollment,Graduate,Humanities,<1,10/49,Pvt Ltd,0.0
8649,city_103,Female,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Funded Startup,0.0
25279,city_173,Female,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,0.0
4781,city_67,Female,No relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,0.0
11207,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
10552,city_21,Female,Has relevent experience,Full time course,Masters,STEM,7,500-999,Pvt Ltd,1.0
31015,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,19,100-500,Funded Startup,0.0
20146,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,NGO,0.0
13072,city_83,Female,Has relevent experience,no_enrollment,Phd,STEM,11,5000-9999,Pvt Ltd,0.0
2423,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1.0
10978,city_103,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,50-99,Pvt Ltd,0.0
30549,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,0.0
15011,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Public Sector,0.0
21153,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,0.0
21344,city_19,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,0.0
26161,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Early Stage Startup,0.0
15474,city_102,Female,No relevent experience,no_enrollment,Masters,STEM,5,10000+,Public Sector,0.0
30027,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,1.0
24818,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,0.0
20188,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Early Stage Startup,0.0
16422,city_83,Female,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,0.0
20254,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,0.0
3215,city_160,Female,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Early Stage Startup,0.0
8687,city_104,Female,Has relevent experience,no_enrollment,Graduate,Humanities,11,1000-4999,Pvt Ltd,0.0
11009,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,0.0
31526,city_16,Female,No relevent experience,no_enrollment,Graduate,Business Degree,<1,1000-4999,Pvt Ltd,0.0
21684,city_138,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
1786,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
33161,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Other,0.0
27872,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,<10,Early Stage Startup,1.0
21174,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,0.0
8637,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Funded Startup,0.0
26824,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,0.0
33321,city_41,Female,Has relevent experience,no_enrollment,Graduate,Arts,11,5000-9999,Pvt Ltd,0.0
4994,city_67,Female,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,0.0
3688,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,0.0
30980,city_103,Female,Has relevent experience,no_enrollment,Graduate,Other,2,10000+,Public Sector,1.0
25752,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,0.0
14851,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,0.0
13041,city_65,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,0.0
33124,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,0.0
17684,city_40,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
17761,city_18,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,0.0
5725,city_9,Female,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,0.0
19282,city_99,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,0.0
32038,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Early Stage Startup,1.0
11420,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,0.0
22794,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1.0
31360,city_23,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0.0
3762,city_16,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,Pvt Ltd,0.0
25134,city_16,Female,Has relevent experience,Part time course,Graduate,No Major,16,<10,Pvt Ltd,0.0
17049,city_103,Female,Has relevent experience,no_enrollment,Masters,Arts,5,5000-9999,Public Sector,0.0
12721,city_65,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,0.0
18178,city_20,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
21753,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,0.0
19901,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,0.0
28127,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1.0
13786,city_159,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,0.0
13154,city_114,Female,No relevent experience,Part time course,Masters,STEM,4,10/49,Public Sector,0.0
4777,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,NGO,0.0
15645,city_67,Female,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,Public Sector,0.0
25725,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,6,10000+,Public Sector,0.0
27995,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,0.0
1520,city_75,Female,No relevent experience,no_enrollment,Graduate,Humanities,8,10/49,NGO,0.0
17407,city_103,Female,No relevent experience,no_enrollment,Phd,Humanities,>20,10000+,Public Sector,0.0
18645,city_21,Female,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1.0
26372,city_103,Female,No relevent experience,Part time course,Graduate,STEM,3,10/49,Public Sector,1.0
31335,city_152,Female,No relevent experience,Full time course,Graduate,STEM,8,1000-4999,Public Sector,1.0
27507,city_23,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Funded Startup,0.0
28199,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
12444,city_103,Female,No relevent experience,no_enrollment,Graduate,Humanities,2,<10,Early Stage Startup,0.0
24944,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,0.0
7533,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,0.0
11360,city_45,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,0.0
29899,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,<1,1000-4999,Pvt Ltd,0.0
19253,city_71,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0.0
22752,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,4,10/49,Funded Startup,0.0
17695,city_103,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,0.0
17775,city_23,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,5000-9999,NGO,0.0
18234,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1.0
29871,city_103,Female,No relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,0.0
20141,city_102,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,0.0
9624,city_136,Female,No relevent experience,no_enrollment,Phd,Humanities,19,100-500,NGO,0.0
23341,city_74,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,0.0
4621,city_128,Female,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Early Stage Startup,1.0
7780,city_75,Female,Has relevent experience,no_enrollment,Graduate,Other,9,50-99,Pvt Ltd,0.0
10,city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Funded Startup,1.0
20963,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1.0
22996,city_103,Female,Has relevent experience,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,0.0
12841,city_16,Female,Has relevent experience,Full time course,Graduate,STEM,5,1000-4999,Public Sector,0.0
9623,city_103,Female,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,0.0
10310,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,0.0
8164,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1.0
18333,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,0.0
13205,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,0.0
11026,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Other,0.0
8863,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,0.0
28148,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Early Stage Startup,0.0
12799,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,0.0
10335,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,0.0
9396,city_71,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,0.0
24371,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,0.0
17977,city_149,Female,Has relevent experience,Full time course,Masters,STEM,19,50-99,Pvt Ltd,0.0
10620,city_75,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Funded Startup,0.0
30126,city_162,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Early Stage Startup,0.0
6537,city_76,Female,No relevent experience,no_enrollment,Masters,STEM,7,500-999,NGO,0.0
28093,city_103,Female,No relevent experience,Full time course,Masters,STEM,12,10000+,Public Sector,0.0
17902,city_16,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Funded Startup,0.0
2545,city_21,Female,Has relevent experience,Full time course,Masters,STEM,8,500-999,Pvt Ltd,1.0
29367,city_14,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,4,10/49,Funded Startup,0.0
25754,city_73,Female,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,0.0
8846,city_16,Female,No relevent experience,no_enrollment,Graduate,Arts,3,50-99,Pvt Ltd,0.0
13562,city_21,Female,Has relevent experience,no_enrollment,Masters,Other,8,<10,NGO,0.0
26186,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,0.0
19467,city_128,Female,Has relevent experience,no_enrollment,Masters,Other,10,<10,Pvt Ltd,1.0
19862,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Pvt Ltd,0.0
12292,city_76,Female,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,0.0
28010,city_103,Female,No relevent experience,no_enrollment,Graduate,Arts,2,100-500,Public Sector,1.0
26625,city_21,Female,Has relevent experience,Full time course,Masters,STEM,<1,10/49,Pvt Ltd,1.0
1584,city_103,Female,Has relevent experience,no_enrollment,Masters,Arts,15,100-500,Public Sector,0.0
4848,city_67,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Funded Startup,0.0
16421,city_114,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,<10,NGO,1.0
5743,city_21,Female,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,0.0
6072,city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,0.0
10461,city_37,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Public Sector,0.0
15679,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,0.0
19191,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,0.0
30156,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,0.0
8627,city_69,Female,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,0.0
25542,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,0.0
3597,city_103,Female,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Pvt Ltd,0.0
3981,city_103,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,0.0
29999,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
11112,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
15696,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,0.0
29456,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,0.0
7866,city_136,Female,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,0.0
29490,city_67,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,1.0
30725,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
21620,city_21,Female,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1.0
32042,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,0.0
4706,city_67,Female,No relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,0.0
33023,city_160,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,0.0
18536,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,0.0
32306,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1.0
65,city_103,Female,Has relevent experience,no_enrollment,Graduate,Other,2,50-99,Pvt Ltd,0.0
11825,city_114,Female,Has relevent experience,no_enrollment,Masters,Humanities,18,50-99,Pvt Ltd,0.0
11865,city_16,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,0.0
31151,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,0.0
4309,city_99,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1.0
10883,city_16,Female,Has relevent experience,no_enrollment,Graduate,Humanities,<1,10/49,Funded Startup,0.0
8376,city_103,Female,No relevent experience,no_enrollment,Masters,Humanities,4,1000-4999,Pvt Ltd,0.0
15890,city_114,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,0.0
20386,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Early Stage Startup,0.0
25694,city_24,Female,No relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,0.0
19225,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
10741,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,0.0
11053,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,0.0
26159,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
2007,city_11,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,0.0
13094,city_114,Female,Has relevent experience,Part time course,Graduate,Other,5,50-99,Pvt Ltd,0.0
29907,city_103,Female,Has relevent experience,no_enrollment,Phd,STEM,10,50-99,Funded Startup,0.0
4244,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
27851,city_138,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,0.0
6485,city_105,Female,Has relevent experience,Part time course,Masters,STEM,5,5000-9999,Pvt Ltd,0.0
12778,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,0.0
1116,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,19,10000+,Pvt Ltd,0.0
23971,city_149,Female,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Public Sector,0.0
28547,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
21812,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
8727,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,0.0
17588,city_114,Female,Has relevent experience,no_enrollment,Phd,STEM,17,100-500,Pvt Ltd,1.0
3330,city_103,Female,Has relevent experience,no_enrollment,Masters,Arts,10,10000+,Public Sector,0.0
18164,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,1,50-99,Funded Startup,0.0
21003,city_73,Female,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
7685,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
31946,city_11,Female,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,0.0
29401,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,0.0
13210,city_103,Female,No relevent experience,no_enrollment,Masters,Humanities,2,1000-4999,Public Sector,0.0
6102,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,0.0
11183,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
8253,city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
30161,city_11,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,0.0
12525,city_114,Female,No relevent experience,no_enrollment,Masters,Business Degree,4,10/49,Pvt Ltd,0.0
22248,city_103,Female,Has relevent experience,Part time course,Graduate,STEM,16,100-500,Other,1.0
3924,city_23,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,0.0
29870,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
31265,city_103,Female,No relevent experience,no_enrollment,Graduate,Arts,4,50-99,Pvt Ltd,0.0
26731,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,0.0
14864,city_160,Female,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Public Sector,0.0
13137,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,10000+,NGO,0.0
1822,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,<1,1000-4999,Pvt Ltd,0.0
14494,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,5,100-500,Funded Startup,0.0
23036,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,0.0
19112,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,NGO,0.0
3849,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,0.0
1164,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,0.0
29780,city_103,Female,Has relevent experience,no_enrollment,Graduate,Other,17,1000-4999,Pvt Ltd,0.0
33260,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1.0
10280,city_67,Female,No relevent experience,Full time course,Phd,STEM,14,1000-4999,Public Sector,0.0
4211,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,0.0
21436,city_50,Female,Has relevent experience,Full time course,Graduate,STEM,10,10/49,Funded Startup,0.0
28150,city_114,Female,No relevent experience,Part time course,Graduate,STEM,15,50-99,Pvt Ltd,0.0
16192,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,0.0
21589,city_114,Female,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,0.0
17715,city_103,Female,Has relevent experience,Part time course,Masters,STEM,17,10000+,Pvt Ltd,0.0
4817,city_21,Female,No relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1.0
7164,city_114,Female,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,0.0
28185,city_136,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,100-500,Pvt Ltd,0.0
26810,city_16,Female,No relevent experience,Full time course,Graduate,Other,5,10/49,Pvt Ltd,0.0
23040,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
11619,city_21,Female,No relevent experience,Full time course,Graduate,STEM,3,500-999,NGO,1.0
11312,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
27094,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,1.0
20857,city_45,Female,No relevent experience,no_enrollment,Phd,STEM,>20,<10,Public Sector,0.0
30003,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,0.0
14949,city_71,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,NGO,0.0
1200,city_114,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1.0
10025,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Funded Startup,0.0
9319,city_136,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
26531,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,<1,100-500,Pvt Ltd,1.0
16700,city_71,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,0.0
16934,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
8784,city_103,Female,No relevent experience,no_enrollment,Graduate,Business Degree,3,100-500,Pvt Ltd,0.0
16896,city_103,Female,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Other,1.0
10694,city_116,Female,Has relevent experience,Full time course,Graduate,STEM,3,1000-4999,Pvt Ltd,0.0
12061,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Other,0.0
25793,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,0.0
12095,city_83,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,0.0
10212,city_160,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,<10,Funded Startup,0.0
31135,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1.0
10468,city_11,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1.0
3785,city_103,Female,No relevent experience,no_enrollment,Graduate,Humanities,17,100-500,NGO,0.0
11419,city_99,Female,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Public Sector,0.0
23330,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Early Stage Startup,0.0
10913,city_136,Female,No relevent experience,no_enrollment,Phd,STEM,11,1000-4999,Pvt Ltd,0.0
26223,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,500-999,Public Sector,1.0
715,city_103,Female,Has relevent experience,Part time course,Graduate,STEM,8,100-500,Pvt Ltd,1.0
11879,city_136,Female,Has relevent experience,no_enrollment,Masters,No Major,8,1000-4999,Pvt Ltd,0.0
11260,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,0.0
29994,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Funded Startup,0.0
15893,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
24397,city_21,Female,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,0.0
22109,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Early Stage Startup,1.0
10196,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,0.0
30556,city_74,Female,Has relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,0.0
5950,city_21,Female,Has relevent experience,Full time course,Masters,STEM,2,500-999,Pvt Ltd,0.0
9532,city_160,Female,Has relevent experience,no_enrollment,Masters,STEM,2,10/49,Pvt Ltd,0.0
32120,city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,0.0
5324,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,0.0
17737,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1.0
13018,city_103,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,0.0
16609,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,0.0
17942,city_67,Female,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,0.0
1868,city_162,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,1.0
445,city_162,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,0.0
21311,city_21,Female,No relevent experience,no_enrollment,Masters,STEM,<1,10/49,Pvt Ltd,1.0
28510,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,0.0
24615,city_103,Female,No relevent experience,no_enrollment,Phd,STEM,17,100-500,NGO,0.0
9019,city_103,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,10/49,Pvt Ltd,0.0
28168,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,0.0
28425,city_103,Female,Has relevent experience,no_enrollment,Graduate,No Major,15,50-99,Funded Startup,1.0
8629,city_89,Female,No relevent experience,Full time course,Graduate,STEM,2,10/49,Early Stage Startup,0.0
27340,city_64,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,0.0
19078,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,0.0
21567,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
22184,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
26317,city_136,Female,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,0.0
33060,city_152,Female,No relevent experience,Part time course,Graduate,Other,3,10/49,Funded Startup,0.0
